1049,-0.0239271,-0.0258096
1051,-0.0364958,-0.0409911
1061,-0.0361183,-0.0405041
1063,-0.0499222,-0.0571499
1069,-0.0500859,-0.0572992
1087,-0.0513198,-0.0587429
1091,-0.0508715,-0.0581519
1093,-0.0273612,-0.0297206
1097,-0.0270484,-0.0293277
1103,-0.0267395,-0.0289402
1109,-0.0264343,-0.028558
1117,-0.0174758,-0.0177437
1123,-0.0399081,-0.0447778
1129,-0.0460396,-0.0521341
1151,-0.0456422,-0.0516157
1153,-0.0371285,-0.0413123
1163,-0.0367824,-0.0408687
1171,-0.0330333,-0.0363223
1181,-0.032713,-0.0359156
1187,-0.0323964,-0.0355141
1193,-0.0320834,-0.0351177
1201,-0.017713,-0.017782
1213,-0.00617643,-0.00387444
1217,-0.00600134,-0.00367743
1223,-0.00582836,-0.00348309
1229,-0.00565745,-0.00329136
1231,-0.00742933,-0.00543711
1237,-0.00332551,-0.000513394
1249,0.00457515,0.00897523
1259,0.00469031,0.00908797
1277,0.00480338,0.00919845
1279,0.0132075,0.0192872
1283,0.0132782,0.0193371
1289,0.0133479,0.0193861
1291,0.0117697,0.0174552
1297,-0.00100257,0.00208101
1301,-0.000867067,0.00222623
1303,-0.0024951,0.000255681
1307,-0.00235419,0.000409236
1319,-0.00221517,0.000560568
1321,0.00704702,0.0116471
1327,0.00587448,0.0102167
1361,0.00597187,0.0103097
1367,0.00606811,0.0104015
1373,0.0061632,0.010492
1381,0.00674835,0.011171
1399,0.0139071,0.0197487
1409,0.0139642,0.0197858
1423,0.0156437,0.0217737
1427,0.0156918,0.0217988
1429,0.0182731,0.0248658
1433,0.018309,0.024874
1439,0.0183443,0.0248819
1447,0.0346811,0.0444458
1451,0.0346445,0.0443509
1453,0.0191626,0.0257495
1459,0.0245925,0.03222
1471,0.0149835,0.0206672
1481,0.0150305,0.0206944
1483,0.0151789,0.0208432
1487,0.0152244,0.020869
1489,0.0239324,0.0312567
1493,0.0239405,0.0312297
1499,0.0239484,0.0312027
1511,0.0239558,0.0311754
1523,0.0239628,0.0311479
1531,0.0226307,0.0295195
1543,0.0138682,0.0190044
1549,0.0186554,0.0247038
1553,0.0186828,0.0247071
1559,0.0187098,0.0247101
1567,0.0102234,0.0145414
1571,0.010284,0.0145929
1579,0.0129059,0.0177033
1583,0.0129548,0.0177388
1597,0.00527002,0.00853912
1601,0.00534828,0.00861705
1607,0.00542574,0.00869407
1609,-0.00333983,-0.00177531
1613,-0.00322909,-0.00165061
1619,-0.0031194,-0.00152722
1621,-0.0115556,-0.0115832
1627,-0.00468191,-0.00339762
1637,-0.00456841,-0.00326835
1657,0.000933374,0.00328392
1663,0.000950419,0.0032935
1667,0.00104027,0.00338988
1669,0.00156859,0.00400824
1693,-0.000920339,0.00103047
1697,-0.000825262,0.00113498
1699,-0.00733523,-0.00662602
1709,-0.00721716,-0.00648857
1721,-0.00710029,-0.00635259
1723,-0.0111872,-0.0112214
1733,-0.0110568,-0.011066
1741,-0.0215986,-0.0236159
1747,-0.0257996,-0.0286071
1753,-0.0291222,-0.0325484
1759,-0.0236674,-0.0260444
1777,-0.0207442,-0.0225542
1783,-0.030746,-0.0344499
1787,-0.0305496,-0.0342004
1789,-0.0306743,-0.034333
1801,-0.0297232,-0.0331863
1811,-0.0295331,-0.0329455
1823,-0.0293447,-0.0327069
1831,-0.024229,-0.0266076
1847,-0.0240612,-0.0263979
1861,-0.0163835,-0.0172481
1867,-0.0181677,-0.019368
1871,-0.0180233,-0.0191913
1873,-0.0252539,-0.0277843
1877,-0.0250861,-0.0275744
1879,-0.0190131,-0.0203491
1889,-0.0188682,-0.0201715
1901,-0.0187245,-0.0199955
1907,-0.018582,-0.0198209
1913,-0.0184405,-0.0196479
1931,-0.0183004,-0.0194765
1933,-0.0183146,-0.0194886
1949,-0.0181762,-0.0193194
1951,-0.0126236,-0.0127192
1973,-0.0125057,-0.0125786
1979,-0.0123887,-0.0124393
1987,-0.0184647,-0.0196601
1993,-0.022084,-0.0239558
1997,-0.0219367,-0.0237735
1999,-0.0261717,-0.028794
2003,-0.0260121,-0.0285943
2011,-0.0277437,-0.0306391
2017,-0.0357717,-0.0401522
2027,-0.0355829,-0.0399112
2029,-0.0330889,-0.036937
2039,-0.0329101,-0.0367102
2053,-0.0327362,-0.0364894
2063,-0.0325602,-0.0362662
2069,-0.0323854,-0.0360448
2081,-0.0322119,-0.0358251
2083,-0.02881,-0.0317779
2087,-0.028649,-0.031576
2089,-0.0313065,-0.0347134
2099,-0.0311389,-0.0345021
2111,-0.0309725,-0.0342924
2113,-0.0353888,-0.0395109
2129,-0.0352105,-0.0392843
2131,-0.0405994,-0.0456519
2137,-0.0405783,-0.0456083
2141,-0.0403858,-0.0453619
2143,-0.034724,-0.0386446
2153,-0.0345508,-0.0384255
2161,-0.02605,-0.0283534
2179,-0.0322958,-0.0357388
2203,-0.0320043,-0.035381
2207,-0.0318424,-0.035177
2213,-0.0316815,-0.0349745
2221,-0.0358795,-0.0399334
2237,-0.0357077,-0.0397155
2239,-0.0363027,-0.0404057
2243,-0.0361308,-0.0401877
2251,-0.0373514,-0.0416179
2267,-0.0371777,-0.0413973
2269,-0.0327045,-0.0360887
2273,-0.0325456,-0.035889
2281,-0.0380234,-0.0423572
2287,-0.0369998,-0.0411315
2293,-0.0398595,-0.0444987
2297,-0.0396819,-0.0442728
2309,-0.0395055,-0.0440484
2311,-0.0400861,-0.0447189
2333,-0.0399099,-0.0444946
2339,-0.0397348,-0.0442719
2341,-0.0456562,-0.0512549
2347,-0.0497213,-0.0560393
2351,-0.0495197,-0.0557798
2357,-0.0493194,-0.0555221
2371,-0.0624209,-0.0709787
2377,-0.0715109,-0.0816865
2381,-0.0712503,-0.0813447
2383,-0.0729777,-0.0833499
2389,-0.0713661,-0.0814136
2393,-0.0711083,-0.0810761
2399,-0.0708519,-0.0807408
2411,-0.0705971,-0.0804076
2417,-0.0703438,-0.0800766
2423,-0.0700919,-0.0797478
2437,-0.0646251,-0.0732679
2441,-0.0643907,-0.0729633
2447,-0.0641576,-0.0726606
2459,-0.0639259,-0.0723599
2467,-0.0703476,-0.0799042
2473,-0.0727484,-0.0827036
2477,-0.0724954,-0.0823735
2503,-0.0710489,-0.0806357
2521,-0.0759984,-0.0864455
2531,-0.0757393,-0.0861064
2539,-0.0740922,-0.0841299
2543,-0.0738397,-0.0838003
2549,-0.0735887,-0.0834727
2551,-0.0745597,-0.0845863
2557,-0.0751956,-0.0853043
2579,-0.0749432,-0.084975
2591,-0.0746923,-0.0846476
2593,-0.0708946,-0.0801385
2609,-0.0706559,-0.0798282
2617,-0.0676832,-0.0762937
2621,-0.0674542,-0.0759971
2633,-0.0672266,-0.0757024
2647,-0.0676996,-0.0762341
2657,-0.0674728,-0.0759403
2659,-0.0569301,-0.0634845
2663,-0.0567324,-0.0632314
2671,-0.0546722,-0.0607834
2677,-0.0577607,-0.0644043
2683,-0.0635372,-0.07119
2687,-0.0633248,-0.0709167
2689,-0.0663406,-0.0744447
2693,-0.0661222,-0.0741633
2699,-0.065905,-0.0738836
2707,-0.0698839,-0.0785424
2711,-0.0696584,-0.0782512
2713,-0.069072,-0.077536
2719,-0.0658686,-0.073744
2729,-0.065655,-0.0734696
2731,-0.0609325,-0.067895
2741,-0.0607324,-0.0676394
2749,-0.0605368,-0.0673892
2753,-0.0603388,-0.0671365
2767,-0.0641085,-0.0715477
2777,-0.0639029,-0.0712843
2789,-0.0636983,-0.0710224
2791,-0.0596267,-0.0662163
2797,-0.0636688,-0.0709467
2801,-0.0634664,-0.070688
2803,-0.0577585,-0.0639646
2819,-0.0575717,-0.0637273
2833,-0.0690605,-0.0772075
2837,-0.0688473,-0.0769338
2843,-0.0686351,-0.0766617
2851,-0.0652481,-0.0726616
2857,-0.0681083,-0.0759988
2861,-0.0678997,-0.0757316
2879,-0.0676922,-0.0754659
2887,-0.0615196,-0.0681963
2897,-0.0613285,-0.0679532
2903,-0.0611383,-0.0677113
2909,-0.060949,-0.0674708
2917,-0.0535587,-0.0587782
2927,-0.0533883,-0.0585638
2939,-0.0532189,-0.0583506
2953,-0.0588377,-0.0649336
2957,-0.0586565,-0.064704
2963,-0.0584761,-0.0644756
2969,-0.0582966,-0.0642485
2971,-0.0560248,-0.0615672
2999,-0.055852,-0.0613493
3001,-0.0585493,-0.0644999
3011,-0.0583716,-0.0642751
3019,-0.0562009,-0.0617118
3023,-0.0560295,-0.0614958
3037,-0.0560252,-0.061476
3041,-0.0558551,-0.0612618
3049,-0.0494872,-0.0537768
3061,-0.0562852,-0.061741
3067,-0.0625952,-0.0691285
3079,-0.056934,-0.0624695
3083,-0.056764,-0.0622554
3089,-0.0565949,-0.0620425
3109,-0.0585162,-0.0642822
3119,-0.0583441,-0.064065
3121,-0.0501303,-0.0544164
3137,-0.0499779,-0.0542263
3163,-0.0546779,-0.0597324
3167,-0.0545162,-0.0595293
3169,-0.0544751,-0.0594681
3181,-0.0479623,-0.0518133
3187,-0.0539442,-0.058821
3191,-0.0537857,-0.0586224
3203,-0.0536279,-0.0584249
3209,-0.0534709,-0.0582283
3217,-0.0494305,-0.0534777
3221,-0.0492834,-0.0532949
3229,-0.0520889,-0.0565737
3251,-0.0519369,-0.0563839
3253,-0.0487872,-0.0526793
3257,-0.0486431,-0.0525004
3259,-0.0521616,-0.0566142
3271,-0.0523895,-0.05687
3299,-0.0522387,-0.0566819
3301,-0.0512724,-0.0555376
3307,-0.051983,-0.0563599
3313,-0.0524739,-0.0569243
3319,-0.0416101,-0.0441808
3323,-0.0414841,-0.0440267
3329,-0.0413587,-0.0438735
3331,-0.0420477,-0.0446742
3343,-0.0396958,-0.0419128
3347,-0.0395751,-0.041766
3359,-0.0394549,-0.0416198
3361,-0.0390567,-0.0411482
3371,-0.0389382,-0.0410043
3373,-0.045145,-0.0482643
3389,-0.0450143,-0.0481036
3391,-0.041075,-0.0434853
3407,-0.0409534,-0.0433372
3413,-0.0408325,-0.0431897
3433,-0.034482,-0.035748
3449,-0.0343752,-0.0356198
3457,-0.0366457,-0.0382758
3461,-0.0365348,-0.0381421
3463,-0.0376237,-0.0394127
3467,-0.0375113,-0.0392769
3469,-0.038794,-0.0407734
3491,-0.0386798,-0.040635
3499,-0.0365466,-0.0381337
3511,-0.0344342,-0.0356574
3517,-0.0384528,-0.0403574
3527,-0.0383404,-0.0402213
3529,-0.0383632,-0.0402435
3533,-0.0382515,-0.0401084
3539,-0.0381402,-0.0399739
3541,-0.0339959,-0.0351238
3547,-0.0403518,-0.0425518
3557,-0.0402371,-0.0424125
3559,-0.0380657,-0.0398695
3571,-0.0428099,-0.0454108
3581,-0.0426911,-0.0452658
3583,-0.0429985,-0.045619
3593,-0.0428798,-0.0454743
3607,-0.0392509,-0.041227
3613,-0.036088,-0.0375263
3617,-0.0359838,-0.0374012
3623,-0.0358801,-0.0372768
3631,-0.0385075,-0.0403427
3637,-0.0412721,-0.0435675
3643,-0.0415954,-0.0439398
3659,-0.0414817,-0.0438016
3671,-0.0413684,-0.043664
3673,-0.0413775,-0.0436694
3677,-0.041265,-0.0435328
3691,-0.041473,-0.0437706
3697,-0.0390875,-0.04098
3701,-0.0389801,-0.0408503
3709,-0.0389306,-0.0407884
3719,-0.038824,-0.0406597
3727,-0.0425486,-0.0450032
3733,-0.0430634,-0.0455986
3739,-0.043265,-0.0458282
3761,-0.0431511,-0.0456895
3767,-0.0430377,-0.0455514
3769,-0.0423026,-0.044688
3779,-0.0421912,-0.0445527
3793,-0.0397138,-0.041656
3797,-0.0396079,-0.0415281
3803,-0.0395023,-0.0414007
3821,-0.0393973,-0.0412739
3823,-0.0426009,-0.0450077
3833,-0.0424904,-0.0448735
3847,-0.0409889,-0.0431161
3851,-0.040882,-0.0429867
3853,-0.0391642,-0.0409785
3863,-0.0390611,-0.0408543
3877,-0.0368622,-0.0382852
3881,-0.0367638,-0.0381674
3889,-0.0298828,-0.0301391
3907,-0.0247924,-0.0242002
3911,-0.024717,-0.0241135
3917,-0.0246419,-0.0240273
3919,-0.0228586,-0.0219494
3923,-0.0227872,-0.0218681
3929,-0.0227161,-0.0217872
3931,-0.0208418,-0.0196051
3943,-0.0224832,-0.0215205
3947,-0.0224131,-0.0214409
3967,-0.0247569,-0.0241747
3989,-0.0246831,-0.0240899
4001,-0.0246096,-0.0240055
4003,-0.0204457,-0.0191527
4007,-0.0203801,-0.019079
4013,-0.0203149,-0.0190057
4019,-0.0202498,-0.0189327
4021,-0.0207439,-0.0195109
4027,-0.0179818,-0.0162961
4049,-0.0179214,-0.0162292
4051,-0.0164776,-0.0145508
4057,-0.0174341,-0.015669
4073,-0.0173751,-0.0156039
4079,-0.0173163,-0.0155391
4091,-0.0172578,-0.0154746
4093,-0.0189901,-0.017496
4099,-0.0252871,-0.0248324
4111,-0.0192078,-0.0177531
4127,-0.0191465,-0.0176847
4129,-0.0260536,-0.0257316
4133,-0.0259805,-0.0256471
4139,-0.0259076,-0.025563
4153,-0.0269108,-0.0267317
4157,-0.0268366,-0.0266458
4159,-0.0338654,-0.0348272
4177,-0.036806,-0.0382486
4201,-0.0410556,-0.043195
4211,-0.0409575,-0.0430765
4217,-0.0408599,-0.0429584
4219,-0.0369529,-0.0384055
4229,-0.0368625,-0.0382973
4231,-0.0352133,-0.0363749
4241,-0.0351263,-0.0362712
4243,-0.0395202,-0.0413822
4253,-0.0394261,-0.041269
4259,-0.0393323,-0.0411562
4261,-0.0424504,-0.04478
4271,-0.0423519,-0.0446607
4273,-0.0465265,-0.0495116
4283,-0.0464214,-0.0493835
4289,-0.0463167,-0.0492558
4297,-0.0456212,-0.0484413
4327,-0.0402538,-0.0421905
4337,-0.0401601,-0.0420777
4339,-0.0370402,-0.0384446
4349,-0.0369523,-0.0383396
4357,-0.0350321,-0.0361032
4363,-0.0297211,-0.029924
4373,-0.029646,-0.0298363
4391,-0.0295712,-0.0297489
4397,-0.0294967,-0.0296618
4409,-0.0294224,-0.0295751
4421,-0.0293484,-0.0294888
4423,-0.0277522,-0.027632
4441,-0.0235313,-0.0227219
4447,-0.027366,-0.027184
4451,-0.027296,-0.0271029
4457,-0.0272262,-0.0270222
4463,-0.0271567,-0.0269417
4481,-0.0270875,-0.0268616
4483,-0.0246501,-0.024028
4493,-0.0245852,-0.0239537
4507,-0.0195072,-0.0180499
4513,-0.0150864,-0.0129123
4517,-0.0150375,-0.0128596
4519,-0.0182208,-0.0165637
4523,-0.018167,-0.0165043
4547,-0.0181134,-0.0164452
4549,-0.0255965,-0.025146
4561,-0.0267276,-0.0264616
4567,-0.0268997,-0.026662
4583,-0.0268324,-0.0265843
4591,-0.019313,-0.0178446
4597,-0.0199199,-0.0185527
4603,-0.0201851,-0.0188634
4621,-0.0178719,-0.0161772
4637,-0.0178198,-0.0161198
4639,-0.0180452,-0.0163849
4643,-0.017993,-0.0163273
4649,-0.017941,-0.01627
4651,-0.0212922,-0.0201662
4657,-0.0138764,-0.0115541
4663,-0.0135083,-0.0111308
4673,-0.0134637,-0.0110834
4679,-0.0134194,-0.0110363
4691,-0.0133752,-0.0109893
4703,-0.0133312,-0.0109425
4721,-0.0132873,-0.010896
4723,-0.0168221,-0.0150058
4729,-0.0155128,-0.0134886
4733,-0.0154657,-0.0134376
4751,-0.0154189,-0.0133869
4759,-0.0161448,-0.0142337
4783,-0.0133622,-0.0110044
4787,-0.0133189,-0.0109584
4789,-0.0101288,-0.00725796
4793,-0.0100907,-0.00721889
4799,-0.0100527,-0.00717997
4801,-0.0126917,-0.0102484
4813,-0.0143295,-0.0121541
4817,-0.0142853,-0.0121065
4831,-0.0221865,-0.021282
4861,-0.0224924,-0.0216389
4871,-0.022436,-0.0215749
4877,-0.0223797,-0.021511
4889,-0.0223236,-0.0214475
4903,-0.0285907,-0.0287274
4909,-0.023952,-0.0233405
4919,-0.0238939,-0.0232741
4931,-0.0238359,-0.0232078
4933,-0.0257404,-0.0254201
4937,-0.0256798,-0.0253504
4943,-0.0256195,-0.0252809
4951,-0.0266052,-0.0264256
4957,-0.0253547,-0.0249747
4967,-0.0252952,-0.0249063
4969,-0.0267747,-0.0266237
4973,-0.0267132,-0.0265526
4987,-0.0269429,-0.0268194
4993,-0.0313598,-0.0319439
4999,-0.0315389,-0.0321508
5003,-0.0314708,-0.0320707
5009,-0.0314028,-0.0319908
5011,-0.0285708,-0.0287059
5021,-0.0285073,-0.0286321
5023,-0.0271879,-0.0271022
5039,-0.0271267,-0.0270314
5051,-0.0270658,-0.0269609
5059,-0.0249701,-0.0245312
5077,-0.022005,-0.0210934
5081,-0.0219519,-0.0210334
5087,-0.021899,-0.0209736
5099,-0.0218463,-0.0209141
5101,-0.0283199,-0.0284201
5107,-0.0301848,-0.0305816
5113,-0.0269503,-0.026832
5119,-0.0268727,-0.0267424
5147,-0.0268132,-0.0266736
5153,-0.0267539,-0.0266051
5167,-0.0293837,-0.0296542
5171,-0.0293208,-0.0295809
5179,-0.025415,-0.0250531
5189,-0.0253582,-0.0249878
5197,-0.0224801,-0.0216525
5209,-0.0222412,-0.0213769
5227,-0.0221906,-0.0213197
5231,-0.0221388,-0.0212611
5233,-0.0235937,-0.0229487
5237,-0.02354,-0.0228876
5261,-0.0234865,-0.0228267
5273,-0.0234332,-0.022766
5279,-0.0233801,-0.0227055
5281,-0.0228888,-0.0221373
5297,-0.0228366,-0.0220781
5303,-0.0227846,-0.022019
5309,-0.0227328,-0.0219602
5323,-0.025021,-0.0246133
5333,-0.0249662,-0.0245504
5347,-0.0239557,-0.02338
5351,-0.0239026,-0.0233194
5381,-0.0238496,-0.0232589
5387,-0.0237968,-0.0231987
5393,-0.0237442,-0.0231387
5399,-0.0236918,-0.0230789
5407,-0.0277903,-0.0278298
5413,-0.0232415,-0.0225585
5417,-0.02319,-0.0224999
5419,-0.0208813,-0.0198266
5431,-0.0172154,-0.0155813
5437,-0.0204954,-0.0193834
5441,-0.020448,-0.0193304
5443,-0.0203687,-0.0192403
5449,-0.0264606,-0.0262961
5471,-0.0264053,-0.0262322
5477,-0.0263501,-0.0261686
5479,-0.0249888,-0.0245926
5483,-0.0249357,-0.0245318
5501,-0.0248827,-0.0244711
5503,-0.0277593,-0.0278021
5507,-0.0277027,-0.0277364
5519,-0.0276462,-0.027671
5521,-0.0250063,-0.0246155
5527,-0.026469,-0.0263089
5531,-0.0264145,-0.0262461
5557,-0.024473,-0.023999
5563,-0.0200011,-0.0188239
5569,-0.0193943,-0.0181234
5573,-0.0193497,-0.0180738
5581,-0.0210527,-0.0200464
5591,-0.021006,-0.019994
5623,-0.0186117,-0.0172238
5639,-0.0185686,-0.017176
5641,-0.0188238,-0.0174736
5647,-0.0176698,-0.01614
5651,-0.0176281,-0.0160942
5653,-0.0197363,-0.018536
5657,-0.019692,-0.0184866
5659,-0.0209346,-0.0199259
5669,-0.0208888,-0.0198745
5683,-0.0223485,-0.0215647
5689,-0.0213655,-0.0204289
5693,-0.0213194,-0.0203769
5701,-0.01734,-0.015776
5711,-0.0172993,-0.0157314
5717,-0.0172588,-0.0156869
5737,-0.0229842,-0.0223118
5741,-0.0229363,-0.0222574
5743,-0.0218087,-0.0209545
5749,-0.0208319,-0.0198265
5779,-0.018531,-0.0171665
5783,-0.0184893,-0.0171204
5791,-0.0200983,-0.0189832
5801,-0.0200546,-0.0189344
5807,-0.0200111,-0.0188857
5813,-0.0199676,-0.0188372
5821,-0.0179405,-0.0164951
5827,-0.0207518,-0.0197475
5839,-0.0244278,-0.0239991
5843,-0.0243789,-0.0239432
5849,-0.0243301,-0.0238875
5851,-0.0263547,-0.026228
5857,-0.0249465,-0.0246008
5861,-0.0248972,-0.0245444
5867,-0.024848,-0.0244881
5869,-0.0259074,-0.0257124
5879,-0.025857,-0.0256546
5881,-0.0269158,-0.0268778
5897,-0.0268644,-0.0268184
5903,-0.026813,-0.0267592
5923,-0.0287978,-0.0290522
5927,-0.0287441,-0.0289899
5939,-0.0286906,-0.0289277
5953,-0.0305431,-0.0310674
5981,-0.0304875,-0.0310024
5987,-0.030432,-0.0309376
6007,-0.0317421,-0.0324509
6011,-0.0316852,-0.0323841
6029,-0.0316285,-0.0323176
6037,-0.0304588,-0.0309646
6043,-0.024711,-0.0243216
6047,-0.0246634,-0.0242671
6053,-0.0246159,-0.0242128
6067,-0.0276634,-0.0277347
6073,-0.0295962,-0.0299678
6079,-0.0297045,-0.0300923
6089,-0.0296509,-0.0300299
6091,-0.0295654,-0.0299306
6101,-0.0295122,-0.0298686
6113,-0.0294591,-0.0298068
6121,-0.0293401,-0.0296688
6131,-0.0292874,-0.0296074
6133,-0.0303928,-0.0308836
6143,-0.030339,-0.0308207
6151,-0.0327902,-0.0336508
6163,-0.0315761,-0.0322474
6173,-0.031521,-0.0321828
6197,-0.0314661,-0.0321184
6199,-0.0372535,-0.0388018
6203,-0.0371916,-0.0387281
6211,-0.036203,-0.0375843
6217,-0.0383199,-0.0400267
6221,-0.038257,-0.0399516
6229,-0.0416283,-0.0438413
6247,-0.0406289,-0.0426843
6257,-0.0405634,-0.0426057
6263,-0.0404981,-0.0425273
6269,-0.0404329,-0.0424492
6271,-0.0408959,-0.0429809
6277,-0.0415996,-0.0437901
6287,-0.0415334,-0.0437106
6299,-0.0414673,-0.0436312
6301,-0.0440958,-0.0466616
6311,-0.0440267,-0.0465783
6317,-0.0439579,-0.0464953
6323,-0.0438892,-0.0464124
6329,-0.0438207,-0.0463298
6337,-0.0419302,-0.0441453
6343,-0.0398798,-0.0417768
6353,-0.0398164,-0.041701
6359,-0.0397532,-0.0416254
6361,-0.0374476,-0.0389636
6367,-0.0375748,-0.0391082
6373,-0.0407707,-0.0427916
6379,-0.0452167,-0.0479154
6389,-0.0451474,-0.0478318
6397,-0.0450787,-0.0477489
6421,-0.0494086,-0.0527389
6427,-0.0518708,-0.0555739
6449,-0.051794,-0.0554801
6451,-0.0496013,-0.0529463
6469,-0.0526108,-0.0564131
6473,-0.0525334,-0.0563185
6481,-0.0544802,-0.0585586
6491,-0.0544008,-0.0584614
6521,-0.0543216,-0.0583644
6529,-0.051827,-0.0554811
6547,-0.05213,-0.0558257
6551,-0.0520537,-0.0557327
6553,-0.0513086,-0.0548682
6563,-0.0512336,-0.0547768
6569,-0.0511587,-0.0546856
6571,-0.0517606,-0.055375
6577,-0.0516067,-0.0551925
6581,-0.0515316,-0.0551012
6599,-0.0514568,-0.05501
6607,-0.0531038,-0.0569044
6619,-0.051309,-0.0548297
6637,-0.0543346,-0.0583143
6653,-0.0542569,-0.0582193
6659,-0.0541794,-0.0581246
6661,-0.0562248,-0.0604779
6673,-0.058476,-0.0630682
6679,-0.0571897,-0.0615788
6689,-0.0571092,-0.0614801
6691,-0.058191,-0.0627215
6701,-0.0581095,-0.0626215
6703,-0.0581791,-0.0626957
6709,-0.0618227,-0.0668895
6719,-0.0617373,-0.0667843
6733,-0.0578532,-0.0623004
6737,-0.0577726,-0.0622016
